Model,RMSE,MAE,R2,Target_Column,Time,Model_Filename
SGDRegressor,7727.703535450591,6479.900414174146,0.8830895141553272,Salary,20240206220841,SGDRegressor_20240206220841
ARDRegression,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240206220841,ARDRegression_20240206220841
br,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240206220841,br_20240206220841
Ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240206220841,Ridge_20240206220841
DecisionTreeRegressor,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240206220841,DecisionTreeRegressor_20240206220841
HuberRegressor,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240206220841,HuberRegressor_20240206220841
en,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240206220841,en_20240206220841
par,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240206220841,par_20240206220841
ElasticNet,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240206220841,ElasticNet_20240206220841
NuSVR,23312.455061099783,19990.63024274415,-0.0639680439966785,Salary,20240206220841,NuSVR_20240206220841
ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240206220841,ridge_20240206220841
lr,7059.043621901508,6286.453830757743,0.9024461774180498,Salary,20240206220841,lr_20240206220841
KNeighborsRegressor,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240206220841,KNeighborsRegressor_20240206220841
RandomForestRegressor,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240206220841,RandomForestRegressor_20240206220841
svm,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240206220841,svm_20240206220841
et,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240206220841,et_20240206220841
ard,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240206220841,ard_20240206220841
SVR,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240206220841,SVR_20240206220841
huber,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240206220841,huber_20240206220841
ExtraTreesRegressor,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240206220841,ExtraTreesRegressor_20240206220841
mlp,85984.58835989493,82979.29151956346,-13.474174136064567,Salary,20240206220841,mlp_20240206220841
dt,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240206220841,dt_20240206220841
rf,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240206220841,rf_20240206220841
Lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240206220841,Lasso_20240206220841
gbr,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240206220841,gbr_20240206220841
knn,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240206220841,knn_20240206220841
GradientBoostingRegressor,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240206220841,GradientBoostingRegressor_20240206220841
RandomForestRegressor,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240206221158,RandomForestRegressor_20240206221158
mlp,85984.58835989493,82979.29151956346,-13.474174136064567,Salary,20240206221158,mlp_20240206221158
gbr,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240206221158,gbr_20240206221158
BayesianRidge,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240206221158,BayesianRidge_20240206221158
en,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240206221158,en_20240206221158
et,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240206221158,et_20240206221158
par,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240206221158,par_20240206221158
KNeighborsRegressor,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240206221158,KNeighborsRegressor_20240206221158
Ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240206221158,Ridge_20240206221158
ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240206221158,ridge_20240206221158
knn,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240206221158,knn_20240206221158
GradientBoostingRegressor,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240206221158,GradientBoostingRegressor_20240206221158
SVR,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240206221158,SVR_20240206221158
NuSVR,23312.455061099783,19990.63024274415,-0.0639680439966785,Salary,20240206221158,NuSVR_20240206221158
DecisionTreeRegressor,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240206221158,DecisionTreeRegressor_20240206221158
rf,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240206221158,rf_20240206221158
ARDRegression,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240206221158,ARDRegression_20240206221158
ard,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240206221158,ard_20240206221158
dt,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240206221158,dt_20240206221158
ExtraTreesRegressor,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240206221158,ExtraTreesRegressor_20240206221158
SGDRegressor,7475.632764468761,6418.5152473804765,0.8905921514623745,Salary,20240206221158,SGDRegressor_20240206221158
ElasticNet,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240206221158,ElasticNet_20240206221158
AdaBoostRegressor,9265.255511825386,7652.582341269842,0.831938838242936,Salary,20240206221158,AdaBoostRegressor_20240206221158
HuberRegressor,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240206221158,HuberRegressor_20240206221158
svm,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240206221158,svm_20240206221158
br,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240206221158,br_20240206221158
Lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240206221158,Lasso_20240206221158
lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240206221158,lasso_20240206221158
ada,8982.075824127414,7322.645238095239,0.8420549592770756,Salary,20240206221158,ada_20240206221158
PassiveAggressiveRegressor,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240206221158,PassiveAggressiveRegressor_20240206221158
huber,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240206221158,huber_20240206221158
lr,7059.043621901508,6286.453830757743,0.9024461774180498,Salary,20240206221158,lr_20240206221158
br,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240206221524,br_20240206221524
PassiveAggressiveRegressor,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240206221524,PassiveAggressiveRegressor_20240206221524
AdaBoostRegressor,9352.737249173812,7669.125,0.8287502178689238,Salary,20240206221524,AdaBoostRegressor_20240206221524
ard,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240206221524,ard_20240206221524
NuSVR,23312.455061099783,19990.63024274415,-0.0639680439966785,Salary,20240206221524,NuSVR_20240206221524
rf,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240206221524,rf_20240206221524
mlp,85984.58835989493,82979.29151956346,-13.474174136064567,Salary,20240206221524,mlp_20240206221524
svm,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240206221524,svm_20240206221524
DecisionTreeRegressor,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240206221524,DecisionTreeRegressor_20240206221524
BayesianRidge,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240206221524,BayesianRidge_20240206221524
lr,7059.043621901508,6286.453830757743,0.9024461774180498,Salary,20240206221524,lr_20240206221524
par,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240206221524,par_20240206221524
SVR,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240206221524,SVR_20240206221524
ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240206221524,ridge_20240206221524
et,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240206221524,et_20240206221524
lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240206221524,lasso_20240206221524
HuberRegressor,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240206221524,HuberRegressor_20240206221524
ARDRegression,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240206221524,ARDRegression_20240206221524
dt,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240206221524,dt_20240206221524
ExtraTreesRegressor,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240206221524,ExtraTreesRegressor_20240206221524
Ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240206221524,Ridge_20240206221524
ada,8982.075824127414,7322.645238095239,0.8420549592770756,Salary,20240206221524,ada_20240206221524
GradientBoostingRegressor,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240206221524,GradientBoostingRegressor_20240206221524
gbr,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240206221524,gbr_20240206221524
huber,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240206221524,huber_20240206221524
SGDRegressor,7814.295176731165,6454.849877601802,0.8804547884998585,Salary,20240206221524,SGDRegressor_20240206221524
KNeighborsRegressor,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240206221524,KNeighborsRegressor_20240206221524
knn,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240206221524,knn_20240206221524
Lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240206221524,Lasso_20240206221524
en,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240206221524,en_20240206221524
RandomForestRegressor,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240206221524,RandomForestRegressor_20240206221524
ElasticNet,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240206221524,ElasticNet_20240206221524
rf,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240207103833,rf_20240207103833
DecisionTreeRegressor,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240207103833,DecisionTreeRegressor_20240207103833
mlp,85984.58835989493,82979.29151956346,-13.474174136064567,Salary,20240207103833,mlp_20240207103833
par,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240207103833,par_20240207103833
et,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240207103833,et_20240207103833
GradientBoostingRegressor,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240207103833,GradientBoostingRegressor_20240207103833
lr,7059.043621901508,6286.453830757743,0.9024461774180498,Salary,20240207103833,lr_20240207103833
ARDRegression,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240207103833,ARDRegression_20240207103833
KNeighborsRegressor,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240207103833,KNeighborsRegressor_20240207103833
RandomForestRegressor,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240207103833,RandomForestRegressor_20240207103833
huber,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240207103833,huber_20240207103833
gbr,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240207103833,gbr_20240207103833
dt,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240207103833,dt_20240207103833
en,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240207103833,en_20240207103833
NuSVR,23312.455061099783,19990.63024274415,-0.0639680439966785,Salary,20240207103833,NuSVR_20240207103833
ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240207103833,ridge_20240207103833
AdaBoostRegressor,8982.075824127414,7322.645238095239,0.8420549592770756,Salary,20240207103833,AdaBoostRegressor_20240207103833
SGDRegressor,7350.933449492999,6442.780333057279,0.8942117233746996,Salary,20240207103833,SGDRegressor_20240207103833
ElasticNet,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240207103833,ElasticNet_20240207103833
HuberRegressor,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240207103833,HuberRegressor_20240207103833
ada,8982.075824127414,7322.645238095239,0.8420549592770756,Salary,20240207103833,ada_20240207103833
PassiveAggressiveRegressor,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240207103833,PassiveAggressiveRegressor_20240207103833
ard,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240207103833,ard_20240207103833
ExtraTreesRegressor,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240207103833,ExtraTreesRegressor_20240207103833
SVR,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240207103833,SVR_20240207103833
lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240207103833,lasso_20240207103833
BayesianRidge,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240207103833,BayesianRidge_20240207103833
knn,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240207103833,knn_20240207103833
Ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240207103833,Ridge_20240207103833
br,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240207103833,br_20240207103833
svm,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240207103833,svm_20240207103833
Lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240207103833,Lasso_20240207103833
Lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240207104550,Lasso_20240207104550
AdaBoostRegressor,8973.22200198968,7347.596825396824,0.8423661853456839,Salary,20240207104550,AdaBoostRegressor_20240207104550
br,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240207104550,br_20240207104550
et,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240207104550,et_20240207104550
rf,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240207104550,rf_20240207104550
BayesianRidge,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240207104550,BayesianRidge_20240207104550
mlp,85984.58835989493,82979.29151956346,-13.474174136064567,Salary,20240207104550,mlp_20240207104550
en,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240207104550,en_20240207104550
PassiveAggressiveRegressor,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240207104550,PassiveAggressiveRegressor_20240207104550
ard,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240207104550,ard_20240207104550
Ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240207104550,Ridge_20240207104550
huber,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240207104550,huber_20240207104550
KNeighborsRegressor,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240207104550,KNeighborsRegressor_20240207104550
DecisionTreeRegressor,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240207104550,DecisionTreeRegressor_20240207104550
ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240207104550,ridge_20240207104550
ada,8982.075824127414,7322.645238095239,0.8420549592770756,Salary,20240207104550,ada_20240207104550
ElasticNet,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240207104550,ElasticNet_20240207104550
GradientBoostingRegressor,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240207104550,GradientBoostingRegressor_20240207104550
lr,7059.043621901508,6286.453830757743,0.9024461774180498,Salary,20240207104550,lr_20240207104550
gbr,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240207104550,gbr_20240207104550
svm,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240207104550,svm_20240207104550
dt,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240207104550,dt_20240207104550
ARDRegression,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240207104550,ARDRegression_20240207104550
SGDRegressor,7814.295176731165,6454.849877601802,0.8804547884998585,Salary,20240207104550,SGDRegressor_20240207104550
par,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240207104550,par_20240207104550
knn,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240207104550,knn_20240207104550
HuberRegressor,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240207104550,HuberRegressor_20240207104550
ExtraTreesRegressor,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240207104550,ExtraTreesRegressor_20240207104550
SVR,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240207104550,SVR_20240207104550
NuSVR,23312.455061099783,19990.63024274415,-0.0639680439966785,Salary,20240207104550,NuSVR_20240207104550
lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240207104550,lasso_20240207104550
RandomForestRegressor,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240207104550,RandomForestRegressor_20240207104550
SGDRegressor,7814.295176731165,6454.849877601802,0.8804547884998585,Salary,20240207123123,SGDRegressor_20240207123123
par,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240207123123,par_20240207123123
en,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240207123123,en_20240207123123
knn,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240207123123,knn_20240207123123
br,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240207123123,br_20240207123123
BayesianRidge,7062.126376337664,6282.6880393318415,0.9023609533672274,Salary,20240207123123,BayesianRidge_20240207123123
et,8373.62939201893,7530.954999999999,0.8627286099748676,Salary,20240207123123,et_20240207123123
GradientBoostingRegressor,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240207123123,GradientBoostingRegressor_20240207123123
rf,7982.551579097405,6872.007670634925,0.8752513004196268,Salary,20240207123123,rf_20240207123123
lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240207123123,lasso_20240207123123
KNeighborsRegressor,7096.287087860336,6091.099999999999,0.9014140752957686,Salary,20240207123123,KNeighborsRegressor_20240207123123
HuberRegressor,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240207123123,HuberRegressor_20240207123123
svm,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240207123123,svm_20240207123123
Ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240207123123,Ridge_20240207123123
lr,7059.043621901508,6286.453830757743,0.9024461774180498,Salary,20240207123123,lr_20240207123123
ElasticNet,7279.675009537161,6152.5952503535855,0.8962527621642433,Salary,20240207123123,ElasticNet_20240207123123
SVR,30858.02159705682,22673.776560880146,-0.8641837486109101,Salary,20240207123123,SVR_20240207123123
gbr,9974.601877416386,8530.496269714582,0.8052202961617161,Salary,20240207123123,gbr_20240207123123
huber,7158.53512194798,6283.573916083055,0.8996769145567763,Salary,20240207123123,huber_20240207123123
mlp,85984.58835989493,82979.29151956346,-13.474174136064567,Salary,20240207123123,mlp_20240207123123
AdaBoostRegressor,8982.075824127414,7322.645238095239,0.8420549592770756,Salary,20240207123123,AdaBoostRegressor_20240207123123
ada,8982.075824127414,7322.645238095239,0.8420549592770756,Salary,20240207123123,ada_20240207123123
ridge,7069.289407005231,6274.687372409958,0.9021627846740266,Salary,20240207123123,ridge_20240207123123
PassiveAggressiveRegressor,10337.393689672548,8946.432350920539,0.7907937413409627,Salary,20240207123123,PassiveAggressiveRegressor_20240207123123
ExtraTreesRegressor,8245.282325650429,7415.305,0.866904423412689,Salary,20240207123123,ExtraTreesRegressor_20240207123123
RandomForestRegressor,7371.707888511848,6553.121805555557,0.8936129429448333,Salary,20240207123123,RandomForestRegressor_20240207123123
NuSVR,23312.455061099783,19990.63024274415,-0.0639680439966785,Salary,20240207123123,NuSVR_20240207123123
ARDRegression,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240207123123,ARDRegression_20240207123123
Lasso,7059.067541656292,6286.423714244483,0.9024455162895476,Salary,20240207123123,Lasso_20240207123123
dt,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240207123123,dt_20240207123123
DecisionTreeRegressor,10052.248993799016,8640.166666666666,0.8021759743735162,Salary,20240207123123,DecisionTreeRegressor_20240207123123
ard,7062.1263763376655,6282.688039331846,0.9023609533672274,Salary,20240207123123,ard_20240207123123
ada,0.2542652847804623,0.1168514987218603,0.7396083099468251,status,20240207132159,ada_20240207132159
lasso,0.4196032880263954,0.3640860184534172,0.2908620182042708,status,20240207132159,lasso_20240207132159
BayesianRidge,0.2995123822164137,0.2228603667865595,0.6386878679746424,status,20240207132159,BayesianRidge_20240207132159
svm,0.3971090265984244,0.2529750019196165,0.3648555613703136,status,20240207132159,svm_20240207132159
en,0.4191931819471615,0.3592632519490202,0.2922475158204456,status,20240207132159,en_20240207132159
ARDRegression,0.2978483893180784,0.2273293632572253,0.6426913801109295,status,20240207132159,ARDRegression_20240207132159
ExtraTreesRegressor,0.2968681395280321,0.1340914739762516,0.6450393890639554,status,20240207132159,ExtraTreesRegressor_20240207132159
mlp,0.2948296263013847,0.1881968369112343,0.6498974890037853,status,20240207132159,mlp_20240207132159
DecisionTreeRegressor,0.3023870389690037,0.1217210372742504,0.6317189893160597,status,20240207132159,DecisionTreeRegressor_20240207132159
RandomForestRegressor,0.2849997206550007,0.137349239350502,0.6728538224024725,status,20240207132159,RandomForestRegressor_20240207132159
Lasso,0.4196032880263954,0.3640860184534172,0.2908620182042708,status,20240207132159,Lasso_20240207132159
rf,0.2847254498642447,0.1371368168126448,0.6734831806782897,status,20240207132159,rf_20240207132159
ElasticNet,0.4191931819471615,0.3592632519490202,0.2922475158204456,status,20240207132159,ElasticNet_20240207132159
ard,0.2978483893180784,0.2273293632572253,0.6426913801109295,status,20240207132159,ard_20240207132159
knn,0.2675858926489798,0.1314917127071823,0.7116105237275633,status,20240207132159,knn_20240207132159
KNeighborsRegressor,0.2675858926489798,0.1314917127071823,0.7116105237275633,status,20240207132159,KNeighborsRegressor_20240207132159
et,0.2968681395280321,0.1340914739762516,0.6450393890639554,status,20240207132159,et_20240207132159
dt,0.3023870389690037,0.1217210372742504,0.6317189893160597,status,20240207132159,dt_20240207132159
NuSVR,0.3821957571217575,0.3553877052867955,0.4116649737502168,status,20240207132159,NuSVR_20240207132159
HuberRegressor,0.3546426570667904,0.1654779839911776,0.4934352961667753,status,20240207132159,HuberRegressor_20240207132159
PassiveAggressiveRegressor,0.6955981520620312,0.6374199694117024,-0.948811442022666,status,20240207132159,PassiveAggressiveRegressor_20240207132159
GradientBoostingRegressor,0.2460712877551161,0.1285919822616852,0.7561207415912115,status,20240207132159,GradientBoostingRegressor_20240207132159
SVR,0.3971090265984244,0.2529750019196165,0.3648555613703136,status,20240207132159,SVR_20240207132159
par,0.3585062679134371,0.323474448551659,0.4823377594604796,status,20240207132159,par_20240207132159
AdaBoostRegressor,0.2542652847804623,0.1168514987218603,0.7396083099468251,status,20240207132159,AdaBoostRegressor_20240207132159
Ridge,0.299698092439255,0.2227397074877785,0.6382396717547543,status,20240207132159,Ridge_20240207132159
gbr,0.2460712877551161,0.1285919822616852,0.7561207415912115,status,20240207132159,gbr_20240207132159
ridge,0.299698092439255,0.2227397074877785,0.6382396717547543,status,20240207132159,ridge_20240207132159
SGDRegressor,3415232788240.55,3385113670697.5283,-4.697790055880599e+25,status,20240207132159,SGDRegressor_20240207132159
huber,0.3546426570667904,0.1654779839911776,0.4934352961667753,status,20240207132159,huber_20240207132159
br,0.2995123822164137,0.2228603667865595,0.6386878679746424,status,20240207132159,br_20240207132159
lr,0.2996930622324127,0.2227811803137145,0.6382518154023309,status,20240207132159,lr_20240207132159
DecisionTreeRegressor,0.3023870389690037,0.1217210372742504,0.6317189893160597,status,20240215184610,DecisionTreeRegressor_20240215184610
KNeighborsRegressor,0.2675858926489798,0.1314917127071823,0.7116105237275633,status,20240215184610,KNeighborsRegressor_20240215184610
gbr,0.2460712877551161,0.1285919822616852,0.7561207415912115,status,20240215184610,gbr_20240215184610
par,0.3585062679134371,0.323474448551659,0.4823377594604796,status,20240215184610,par_20240215184610
Ridge,0.299698092439255,0.2227397074877785,0.6382396717547543,status,20240215184610,Ridge_20240215184610
BayesianRidge,0.2995123822164137,0.2228603667865595,0.6386878679746424,status,20240215184610,BayesianRidge_20240215184610
Lasso,0.4196032880263954,0.3640860184534172,0.2908620182042708,status,20240215184610,Lasso_20240215184610
ExtraTreesRegressor,0.2969341993403913,0.1341429027742637,0.6448813981100352,status,20240215184610,ExtraTreesRegressor_20240215184610
en,0.4191931819471615,0.3592632519490202,0.2922475158204456,status,20240215184610,en_20240215184610
ard,0.2978483893180784,0.2273293632572253,0.6426913801109295,status,20240215184610,ard_20240215184610
knn,0.2675858926489798,0.1314917127071823,0.7116105237275633,status,20240215184610,knn_20240215184610
ARDRegression,0.2978483893180784,0.2273293632572253,0.6426913801109295,status,20240215184610,ARDRegression_20240215184610
AdaBoostRegressor,0.2542652847804623,0.1168514987218603,0.7396083099468251,status,20240215184610,AdaBoostRegressor_20240215184610
lasso,0.4196032880263954,0.3640860184534172,0.2908620182042708,status,20240215184610,lasso_20240215184610
NuSVR,0.3821957571217575,0.3553877052867955,0.4116649737502168,status,20240215184610,NuSVR_20240215184610
svm,0.3971090265984244,0.2529750019196165,0.3648555613703136,status,20240215184610,svm_20240215184610
lr,0.2996930622324127,0.2227811803137145,0.6382518154023309,status,20240215184610,lr_20240215184610
SVR,0.3971090265984244,0.2529750019196165,0.3648555613703136,status,20240215184610,SVR_20240215184610
dt,0.3023870389690037,0.1217210372742504,0.6317189893160597,status,20240215184610,dt_20240215184610
huber,0.3546426570667904,0.1654779839911776,0.4934352961667753,status,20240215184610,huber_20240215184610
rf,0.2847254498642447,0.1371368168126448,0.6734831806782897,status,20240215184610,rf_20240215184610
ElasticNet,0.4191931819471615,0.3592632519490202,0.2922475158204456,status,20240215184610,ElasticNet_20240215184610
SGDRegressor,4811162693070.803,4716100351282.578,-9.322943836854315e+25,status,20240215184610,SGDRegressor_20240215184610
mlp,0.2948296263013847,0.1881968369112343,0.6498974890037853,status,20240215184610,mlp_20240215184610
HuberRegressor,0.3546426570667904,0.1654779839911776,0.4934352961667753,status,20240215184610,HuberRegressor_20240215184610
ada,0.2542652847804623,0.1168514987218603,0.7396083099468251,status,20240215184610,ada_20240215184610
br,0.2995123822164137,0.2228603667865595,0.6386878679746424,status,20240215184610,br_20240215184610
ridge,0.299698092439255,0.2227397074877785,0.6382396717547543,status,20240215184610,ridge_20240215184610
PassiveAggressiveRegressor,0.3585062679134371,0.323474448551659,0.4823377594604796,status,20240215184610,PassiveAggressiveRegressor_20240215184610
GradientBoostingRegressor,0.2460735259773178,0.1286178422709617,0.7561163050032764,status,20240215184610,GradientBoostingRegressor_20240215184610
RandomForestRegressor,0.2840009639393026,0.1371953801181732,0.6751427153611949,status,20240215184610,RandomForestRegressor_20240215184610
et,0.2968681395280321,0.1340914739762516,0.6450393890639554,status,20240215184610,et_20240215184610
GradientBoostingRegressor,247.28674318359148,95.67944089759996,0.8502609285459657,1P1550_4:115FC012.OUT,20240215190805,GradientBoostingRegressor_20240215190805
et,193.4910372670936,51.7897474993901,0.9083241022458552,1P1550_4:115FC012.OUT,20240215190805,et_20240215190805
Lasso,557.2669735116799,342.92032986182994,0.239568538709867,1P1550_4:115FC012.OUT,20240215190805,Lasso_20240215190805
ARDRegression,557.3044550252845,342.82230839626004,0.2394662427474785,1P1550_4:115FC012.OUT,20240215190805,ARDRegression_20240215190805
NuSVR,676.724639747116,235.84382069425985,-0.1213919783015389,1P1550_4:115FC012.OUT,20240215190805,NuSVR_20240215190805
RandomForestRegressor,195.19395074153,47.64940595267139,0.9067033231925972,1P1550_4:115FC012.OUT,20240215190805,RandomForestRegressor_20240215190805
huber,678.5224052494996,236.227314342358,-0.1273580020449769,1P1550_4:115FC012.OUT,20240215190805,huber_20240215190805
ada,577.9595973929737,424.5355269999133,0.1820468566262826,1P1550_4:115FC012.OUT,20240215190805,ada_20240215190805
ElasticNet,557.4879976264217,343.5402819742699,0.2389652120123541,1P1550_4:115FC012.OUT,20240215190805,ElasticNet_20240215190805
ridge,557.2759233741194,342.9126602869072,0.2395441130325959,1P1550_4:115FC012.OUT,20240215190805,ridge_20240215190805
Ridge,557.2759233741194,342.9126602869072,0.2395441130325959,1P1550_4:115FC012.OUT,20240215190805,Ridge_20240215190805
